"gene"	"gene_cor"	"DIS3L2_p"	"gene_selected"	"genome_alignment"	"avg_pos"	"chromosome_name"
"ATP5F1A"	-0.0762876775691786	1.52092350610166	"DIS3L2"	"chr18"	46090265.75	18
"CLDN11"	-0.0762787835357194	1.52064570624839	"DIS3L2"	"chr3"	170421216.25	3
"NEIL3"	0.0762742369618781	1.52050370647661	"DIS3L2"	"chr4"	177323504.5	4
"INPP5J"	-0.0762674510018681	1.52029177790095	"DIS3L2"	"chr22"	31126058.5	22
"ZNF410"	0.0762584678127207	1.52001125150262	"DIS3L2"	"chr14"	73897077.5	14
"PRDX5"	-0.0762562925931088	1.519943327775	"DIS3L2"	"chr11"	64318303.25	11
"PDPR"	0.0762561791155289	1.51993978434888	"DIS3L2"	"chr16"	70130363	16
"PSMD4"	0.0762549845310512	1.51990248276458	"DIS3L2"	"chr1"	151263575	1
"PHKA1"	0.0771324649572701	1.51881098218398	"DIS3L2"	"chrX"	72682341.75	24
"NIPAL2"	-0.0762165860017924	1.51870370955357	"DIS3L2"	"chr8"	98258815.5	8
"SPATA9"	0.0762121163849552	1.51856420208199	"DIS3L2"	"chr5"	95677325.5	5
"CTBS"	-0.0762091994411857	1.51847316070582	"DIS3L2"	"chr1"	84573247	1
"TMEM183A"	0.0761886608871284	1.51783220430487	"DIS3L2"	"chr1"	203009799.5	1
"PAEP"	0.0761829784308039	1.51765489299257	"DIS3L2"	"chr9"	135562123.75	9
"SNRPG"	0.0767247909551654	1.51671380713656	"DIS3L2"	"chr2"	70288157.6666667	2
"PLA2G4B"	-0.0761517491155621	1.51668061983057	"DIS3L2"	"chr15"	41841393.5	15
"STK17A"	-0.0761348962894131	1.5161549850357	"DIS3L2"	"chr7"	43592446.25	7
"MKLN1"	0.0761236993676171	1.51580580642624	"DIS3L2"	"chr7"	131400740.25	7
"MRNIP"	0.0761186873726426	1.51564951917128	"DIS3L2"	"chr5"	179841686.25	5
"LHX4"	0.0761141099979937	1.51550679153684	"DIS3L2"	"chr1"	180248543	1
"WDR34"	0.0760909532531511	1.51478484102622	"DIS3L2"	"chr9"	128648750	9
"RP1"	-0.0760832922334743	1.51454603353979	"DIS3L2"	"chr8"	54622785.75	8
"HLA-DRB1"	0.0760612247970795	1.51385825740701	"DIS3L2"	"chr6"	32586978.5	6
"RASA4B"	0.0760586526174822	1.51377810036546	"DIS3L2"	"chr7"	102504132	7
"PITPNM3"	0.0760585192639369	1.51377394471571	"DIS3L2"	"chr17"	6480046	17
"SMARCA4"	-0.0766252938645423	1.51363477915297	"DIS3L2"	"chr19"	10990692.75	19
"ELAVL2"	0.0760484475920556	1.51346010114981	"DIS3L2"	"chr9"	23739228.25	9
"ATF6B"	0.0760378497848626	1.51312989764692	"DIS3L2"	"chr6"	32122188.5	6
"FAM167A"	0.0760205125034291	1.51258978482556	"DIS3L2"	"chr8"	11444294	8
"ARHGEF10L"	-0.0760196662441996	1.51256342354936	"DIS3L2"	"chr1"	17622260.25	1
"METTL15"	0.076005972796531	1.51213689956842	"DIS3L2"	"chr11"	28137831.25	11
"CCNB2"	-0.0760059403642725	1.51213588943839	"DIS3L2"	"chr15"	59110627.75	15
"EXTL1"	0.0759931281454095	1.51173686835373	"DIS3L2"	"chr1"	26023080.5	1
"MASP1"	-0.0759895085753195	1.51162415070965	"DIS3L2"	"chr3"	187274273.5	3
"GABARAPL1"	0.0759805245624674	1.51134439612379	"DIS3L2"	"chr12"	10216861.75	12
"USP42"	0.0759708040625001	1.5110417369765	"DIS3L2"	"chr7"	6147419.25	7
"SEM1"	0.075967532283778	1.51093987310148	"DIS3L2"	"chr7"	96709726	7
"RASSF5"	0.0759636210582766	1.51081810511365	"DIS3L2"	"chr1"	206584491.75	1
"CCDC28B"	0.0759630558599429	1.51080050922611	"DIS3L2"	"chr1"	32203487.25	1
"TP53BP1"	-0.076524041117567	1.51050461895732	"DIS3L2"	"chr15"	43482311.5	15
"GUCY1A1"	-0.0759456596124298	1.51025897503527	"DIS3L2"	"chr4"	155703892.75	4
"MYOZ1"	-0.075942433526577	1.510158559642	"DIS3L2"	"chr10"	73637559.75	10
"ZNF732"	0.0759129493013143	1.50924098536044	"DIS3L2"	"chr4"	278087.75	4
"CBWD1"	0.0759044429710151	1.50897631267821	"DIS3L2"	"chr9"	173399.777777778	9
"GPR55"	0.0758946045042322	1.50867021965775	"DIS3L2"	"chr2"	230910767.75	2
"CEACAM19"	-0.0758597257252206	1.50758532484621	"DIS3L2"	"chr19"	44672565.25	19
"TBPL1"	0.076429276547554	1.50757795841374	"DIS3L2"	"chr6"	133982062	6
"DKK4"	-0.0758459904757765	1.50715820027006	"DIS3L2"	"chr8"	42375741	8
"ATF7IP2"	0.0764002344352901	1.50668160218387	"DIS3L2"	"chr16"	10430938.75	16
"CPZ"	-0.0758192461695507	1.50632670628624	"DIS3L2"	"chr4"	8604068.5	4
"CADM4"	0.0758115692104912	1.50608806792537	"DIS3L2"	"chr19"	43630404.25	19
"SNX14"	0.0758095061690345	1.50602394146467	"DIS3L2"	"chr6"	85569642.6666667	6
"SBF1"	-0.0757910248563353	1.50544953896577	"DIS3L2"	"chr22"	50464965.25	22
"SAP30L"	0.0763562483064987	1.5053245187442	"DIS3L2"	"chr5"	154446675.75	5
"SNUPN"	0.0757860532492297	1.5052950391362	"DIS3L2"	"chr15"	75618210	15
"TMSB15A"	0.0766881733554581	1.50513664985791	"DIS3L2"	"chrX"	102515124.2	24
"MXRA8"	-0.0757785342205155	1.50506138950948	"DIS3L2"	"chr1"	1355006.5	1
"PSKH1"	-0.0757752639345275	1.50495977282555	"DIS3L2"	"chr16"	67909028.75	16
"MPST"	-0.0757732975163364	1.50489867250506	"DIS3L2"	"chr22"	37024455.5	22
"IFT81"	-0.0757641194244154	1.50461350820762	"DIS3L2"	"chr12"	110129984.75	12
"ZNF367"	0.0757603947745744	1.50449779060749	"DIS3L2"	"chr9"	96417836.5	9
"FEM1C"	0.0757484499144472	1.50412671698595	"DIS3L2"	"chr5"	115538738.25	5
"SLC34A1"	0.0757455762143192	1.50403745071267	"DIS3L2"	"chr5"	177386183.75	5
"VCX3B"	-0.0766480291158388	1.50390412966276	"DIS3L2"	"chrX"	8465660.44444444	24
"PFDN1"	0.0757410253952973	1.5038960931794	"DIS3L2"	"chr5"	140302405.5	5
"OR1F1"	0.0757143509856278	1.50306766560861	"DIS3L2"	"chr16"	3204558.75	16
"SDHA"	-0.0757110755077114	1.50296595469071	"DIS3L2"	"chr5"	229577	5
"HCN2"	-0.0757052812396542	1.50278603808826	"DIS3L2"	"chr19"	597033.75	19
"DUOX2"	0.0756747727586658	1.50183890234811	"DIS3L2"	"chr15"	45109016.5	15
"PGAP2"	0.0756592682007324	1.5013576771925	"DIS3L2"	"chr11"	3817635.25	11
"TMEM120B"	-0.0756539344215182	1.50119214691311	"DIS3L2"	"chr12"	121747718.75	12
"TRAT1"	0.0756444701550941	1.50089845206179	"DIS3L2"	"chr3"	108832759	3
"PDF"	0.07564353548945	1.50086944909419	"DIS3L2"	"chr16"	69330352.75	16
"KLHDC7A"	0.0756432464935893	1.50086048151856	"DIS3L2"	"chr1"	18481456.3333333	1
"KRTAP19-6"	-0.0756409258603566	1.50078847296182	"DIS3L2"	"chr21"	30541806.5	21
"NPTX1"	0.0756406386059119	1.50077955966162	"DIS3L2"	"chr17"	80475948.25	17
"COX4I2"	0.075604355345719	1.49965392769157	"DIS3L2"	"chr20"	31639805.25	20
"CSF1R"	0.0755997673274429	1.49951162144093	"DIS3L2"	"chr5"	150078017	5
"PSME3"	0.0755823943575713	1.49897282607504	"DIS3L2"	"chr17"	42835351.25	17
"ESYT3"	0.0755774971532009	1.49882096437183	"DIS3L2"	"chr3"	138462761.75	3
"SLC19A3"	0.0755448288747368	1.49780812082974	"DIS3L2"	"chr2"	227699320.25	2
"ZBTB39"	0.0755316636479273	1.4974000438962	"DIS3L2"	"chr12"	57004310.5	12
"SULT1C3"	0.0755121892868059	1.496796506788	"DIS3L2"	"chr2"	108252979.25	2
"EXOSC5"	-0.0755098794526004	1.49672492988917	"DIS3L2"	"chr19"	41392435.75	19
"TMEM25"	0.07550959149153	1.49671600670119	"DIS3L2"	"chr11"	118532445.5	11
"TTC39C"	0.0754845953406358	1.49594153976058	"DIS3L2"	"chr18"	24014902.3333333	18
"ANKRD62"	0.07547935024119	1.49577905379064	"DIS3L2"	"chr18"	12094731.25	18
"EPHA4"	-0.0754624316660771	1.49525499939096	"DIS3L2"	"chr2"	221527840.25	2
"PLS1"	0.0754251053098666	1.49409913499588	"DIS3L2"	"chr3"	142671988.75	3
"LRRC57"	0.0754178487236334	1.49387447593614	"DIS3L2"	"chr15"	42547883	15
"PTGS1"	-0.0759839829419187	1.49386355056809	"DIS3L2"	"chr9"	122383138	9
"TRIM40"	0.0754044419079728	1.49345945405634	"DIS3L2"	"chr6"	30137088.25	6
"HLCS"	-0.0759685506394267	1.4933893751571	"DIS3L2"	"chr21"	36937304.75	21
"BACE2"	-0.0753951859577888	1.49317295996754	"DIS3L2"	"chr21"	41200230.5	21
"SYK"	-0.0753913827233326	1.49305524856356	"DIS3L2"	"chr9"	90853176	9
"OR2A2"	0.0753836675488382	1.49281647544968	"DIS3L2"	"chr7"	144109711.75	7
"ZSCAN32"	-0.0753737587950994	1.49250984218118	"DIS3L2"	"chr16"	3383863.25	16
"PRSS22"	0.0753651528645651	1.49224355108565	"DIS3L2"	"chr16"	2856405	16
"ZNF862"	0.0753637882429883	1.49220132812036	"DIS3L2"	"chr7"	149853309.25	7
"IP6K1"	0.0753611605078443	1.49212002463722	"DIS3L2"	"chr3"	49729381.25	3
"RABGEF1"	0.0753372373932715	1.49137993237634	"DIS3L2"	"chr7"	66776627.75	7
"CLCN5"	0.0762367161786951	1.49130481593693	"DIS3L2"	"chrX"	50013078.25	24
"OSGIN1"	-0.0753220221897894	1.49090932546007	"DIS3L2"	"chr16"	83961457.25	16
"TARS2"	-0.075306199730531	1.49042001438415	"DIS3L2"	"chr1"	150489501.25	1
"COL6A3"	-0.075305050271409	1.49038447036005	"DIS3L2"	"chr2"	237380769.75	2
"SRGAP3"	-0.0753005125841053	1.49024415833406	"DIS3L2"	"chr3"	9077411.5	3
"SCO2"	-0.0752985935868551	1.49018482206616	"DIS3L2"	"chr22"	50524250	22
"TBX22"	-0.0761963051423677	1.49006979108887	"DIS3L2"	"chrX"	80025191	24
"SORL1"	-0.0752867562167689	1.48981883115629	"DIS3L2"	"chr11"	121487098.25	11
"MFSD1"	0.0752729492321618	1.48939199962907	"DIS3L2"	"chr3"	158805136	3
"POLR2C"	-0.0758261202908839	1.48901656967741	"DIS3L2"	"chr16"	57466015.75	16
"NASP"	0.0758225925586251	1.48890834437981	"DIS3L2"	"chr1"	45585958.75	1
"LHX9"	-0.0752423932597765	1.48844760304836	"DIS3L2"	"chr1"	197919217.25	1
"PNLDC1"	0.0752342526158952	1.48819604954161	"DIS3L2"	"chr6"	159807498.25	6
"PFKM"	0.0752245365630907	1.48789584207919	"DIS3L2"	"chr12"	48131032.25	12
"WDTC1"	-0.0752211676412645	1.4877917558594	"DIS3L2"	"chr1"	27276606.25	1
"MMAB"	0.0752145833940447	1.48758833938063	"DIS3L2"	"chr12"	109572964.75	12
"RAB5A"	0.0752090128545003	1.4874162516008	"DIS3L2"	"chr3"	19963314.75	3
"SEC23A"	0.0752083592371413	1.48739606038818	"DIS3L2"	"chr14"	39091488.75	14
"STAP2"	0.0752070247136962	1.48735483539644	"DIS3L2"	"chr19"	4333745.75	19
"GATC"	-0.075200494724655	1.48715312457411	"DIS3L2"	"chr12"	120446677.25	12
"IFI16"	-0.0751735761506687	1.48632175554283	"DIS3L2"	"chr1"	159017613.5	1
"CEBPA"	-0.0751693568731602	1.48619146583854	"DIS3L2"	"chr19"	33302308	19
"ZNF551"	0.0751618095404495	1.48595842119242	"DIS3L2"	"chr19"	57684424.5	19
"SLC22A25"	0.0757198170353272	1.4857570682599	"DIS3L2"	"chr11"	63226204.75	11
"PTPDC1"	0.0751523555440017	1.48566652867586	"DIS3L2"	"chr9"	94080850.75	9
"SLC15A4"	0.0751512953296803	1.48563379629291	"DIS3L2"	"chr12"	128823581.25	12
"KIF1B"	-0.0751508701957693	1.48562067107944	"DIS3L2"	"chr1"	10280194.25	1
"APIP"	0.0751280992464503	1.48491774482679	"DIS3L2"	"chr11"	34895652.75	11
"TNFRSF6B"	0.0751279844977913	1.48491420301943	"DIS3L2"	"chr20"	63697038.75	20
"PDE3A"	0.0751252136834431	1.4848286809355	"DIS3L2"	"chr12"	20369761.25	12
"GTF2A1L"	-0.0756804857227739	1.48455197960239	"DIS3L2"	"chr2"	48624022	2
"PITX1"	0.0751044681104025	1.48418843983066	"DIS3L2"	"chr5"	135031434.25	5
"FAM169B"	0.075093288502801	1.483843476378	"DIS3L2"	"chr15"	98459122.25	15
"HEPN1"	0.0750918685358727	1.48379966403307	"DIS3L2"	"chr11"	124919842	11
"TTC36"	0.0750890175728231	1.48371170098329	"DIS3L2"	"chr11"	118528693	11
"STIMATE"	0.0750554441563822	1.48267602828132	"DIS3L2"	"chr3"	52874989.5	3
"UPK3A"	-0.0750437157378404	1.48231431469603	"DIS3L2"	"chr22"	45287815.5	22
"CNPY4"	0.0750286457457279	1.48184960871406	"DIS3L2"	"chr7"	100121851.5	7
"MAS1"	-0.0750169740195243	1.48148974312276	"DIS3L2"	"chr6"	159907257.25	6
"XPC"	-0.0750117270533839	1.48132798148831	"DIS3L2"	"chr3"	14173590.5	3
"TRIM49D1"	0.0750017512716852	1.48102045676389	"DIS3L2"	"chr11"	89916568.1666667	11
"ADAMTS12"	-0.0750001248065601	1.4809703205174	"DIS3L2"	"chr5"	33695002.25	5
"ODR4"	0.0749853272022797	1.48051421890583	"DIS3L2"	"chr1"	186390207.25	1
"BUB3"	-0.0749813821862012	1.48039263477227	"DIS3L2"	"chr10"	123155033.5	10
"ZNF502"	0.0749463880840776	1.47931434479938	"DIS3L2"	"chr3"	44721112	3
"ZNF92"	0.0749429192413957	1.47920747894665	"DIS3L2"	"chr7"	65393820.5	7
"RGCC"	-0.0749285440462356	1.47876465812705	"DIS3L2"	"chr13"	41458053.75	13
"SNRNP70"	-0.0749206269382455	1.4785208036191	"DIS3L2"	"chr19"	49101023	19
"FAM126A"	0.074915300577085	1.47835675782984	"DIS3L2"	"chr7"	22973680.75	7
"KBTBD8"	0.0749136995466321	1.47830744970234	"DIS3L2"	"chr3"	67002570.5	3
"KLC4"	-0.0748952506155723	1.47773932314424	"DIS3L2"	"chr6"	43062203.5	6
"KRTAP13-4"	0.0748896236406963	1.47756606455337	"DIS3L2"	"chr21"	30430348.3333333	21
"STK40"	-0.0748873437579331	1.47749586819949	"DIS3L2"	"chr1"	36356198.25	1
"SAMD9"	0.0748793652249573	1.47725022653129	"DIS3L2"	"chr7"	93104861.25	7
"SLC33A1"	-0.0748723166702978	1.47703323374063	"DIS3L2"	"chr3"	155853834.5	3
"CAPSL"	-0.0748721581788356	1.47702835469462	"DIS3L2"	"chr5"	35915763	5
"HCAR2"	0.0748692648335753	1.47693928654199	"DIS3L2"	"chr12"	122703011.5	12
"NEMP1"	0.0748593295339719	1.47663346059598	"DIS3L2"	"chr12"	57071412.25	12
"HOXD4"	0.0748571417247993	1.47656612021669	"DIS3L2"	"chr2"	176151808.5	2
"DIO1"	-0.0748558024395541	1.47652489800605	"DIS3L2"	"chr1"	53894358.25	1
"TBC1D15"	0.0748509263107688	1.47637481919011	"DIS3L2"	"chr12"	71880599.75	12
"RNF39"	0.074837950353344	1.47597547853879	"DIS3L2"	"chr6"	30075419.75	6
"LIPA"	-0.0748299697425275	1.47572989845397	"DIS3L2"	"chr10"	89241813	10
"CBLL2"	-0.0757240523963504	1.4756746934445	"DIS3L2"	"chrX"	22273272.5	24
"AGBL1"	-0.0748278173003903	1.47566366678123	"DIS3L2"	"chr15"	86237414.75	15
"MMP8"	0.0748176425447766	1.47535060466396	"DIS3L2"	"chr11"	102720850	11
"AXIN1"	-0.0748068050709158	1.47501718795263	"DIS3L2"	"chr16"	317544	16
"ARRDC1"	-0.0747945230518018	1.47463937477868	"DIS3L2"	"chr9"	137609657	9
"FAM83C"	-0.0747852572102489	1.47435437550439	"DIS3L2"	"chr20"	35291137	20
"CHL1"	0.0747779456373802	1.47412950503558	"DIS3L2"	"chr3"	341551.75	3
"OR5M9"	-0.074755829530175	1.47344941857459	"DIS3L2"	"chr11"	56463138.5	11
"ZNF22"	-0.0747433520018979	1.47306579418637	"DIS3L2"	"chr10"	45003565.75	10
"STXBP5"	0.0747393005984623	1.47294124354654	"DIS3L2"	"chr6"	147296637	6
"RAB9A"	-0.0756223504807102	1.47258372232515	"DIS3L2"	"chrX"	13708876.25	24
"STAU2"	0.0746857059390538	1.47129409671151	"DIS3L2"	"chr8"	73609289.25	8
"REC114"	0.0746828784077004	1.47120722241892	"DIS3L2"	"chr15"	73467555.75	15
"SFT2D2"	0.0746750211601724	1.47096582632232	"DIS3L2"	"chr1"	168230445.75	1
"EPRS"	-0.0746632503626761	1.47060423206435	"DIS3L2"	"chr1"	220039508	1
"TLN1"	0.074658178302417	1.47044843397205	"DIS3L2"	"chr9"	35717482	9
"LIMA1"	0.0746536728558866	1.47031004737985	"DIS3L2"	"chr12"	50182551.25	12
"CELF5"	0.0746505855636078	1.47021522369409	"DIS3L2"	"chr19"	3268188.25	19
"CDC37L1"	0.0746492441304753	1.47017402360587	"DIS3L2"	"chr9"	4681106	9
"SHTN1"	-0.0746321847062979	1.46965011918161	"DIS3L2"	"chr10"	116968365.25	10
"CDT1"	-0.0746215545997792	1.46932370953809	"DIS3L2"	"chr16"	88804972	16
"STYXL1"	0.0746082697149032	1.46891583244238	"DIS3L2"	"chr7"	76026992.25	7
"XPR1"	0.0746000414699821	1.46866323421733	"DIS3L2"	"chr1"	180762676.25	1
"DOK7"	-0.0745950283412717	1.46850934715009	"DIS3L2"	"chr4"	3471007.25	4
"KRT2"	-0.0745938563001362	1.46847337037805	"DIS3L2"	"chr12"	52651763	12
"SDHAF3"	-0.0745868769648633	1.46825914296413	"DIS3L2"	"chr7"	97117838.25	7
"LRRC42"	-0.07458116979981	1.46808397574057	"DIS3L2"	"chr1"	53952154.25	1
"SNAP47"	-0.0751316441438684	1.46778645967236	"DIS3L2"	"chr1"	227744854	1
"IRX3"	0.0745606432336914	1.46745404959677	"DIS3L2"	"chr16"	54285834.75	16
"NGB"	0.0745490759263916	1.46709912727479	"DIS3L2"	"chr14"	77270056	14
"HOXA5"	0.0745490511884949	1.46709836828191	"DIS3L2"	"chr7"	27143382	7
"HLA-DQB1"	0.0745293804983906	1.46649490596637	"DIS3L2"	"chr6"	32665457	6
"LCN1"	0.0745284694712276	1.46646696023281	"DIS3L2"	"chr9"	135521941	9
"FOXJ3"	0.074527967875018	1.46645157389542	"DIS3L2"	"chr1"	42262507.75	1
"NAA30"	-0.0745088288358262	1.46586454850859	"DIS3L2"	"chr14"	57391138.5	14
"HMOX2"	-0.0744930505842456	1.46538069160204	"DIS3L2"	"chr16"	4507562.5	16
"GNPTG"	-0.0744881349635045	1.46522996503819	"DIS3L2"	"chr16"	1362001.25	16
"PRR23B"	-0.074485659310872	1.46515405757473	"DIS3L2"	"chr3"	139020469.8	3
"CALCRL"	0.0744612291944369	1.46440509578037	"DIS3L2"	"chr2"	187377002.25	2
"HEY1"	-0.0744004303230675	1.46254199006293	"DIS3L2"	"chr8"	79765657.25	8
"SYNDIG1"	0.0743974126907267	1.46244954911547	"DIS3L2"	"chr20"	24543336.25	20
"C18orf21"	0.0743897367248502	1.46221441969233	"DIS3L2"	"chr18"	35976289	18
"SMIM29"	-0.0743788143410336	1.46187987863486	"DIS3L2"	"chr6"	34247115.75	6
"SMG5"	-0.0743645064035859	1.46144169908122	"DIS3L2"	"chr1"	156272015.5	1
"FAM153B"	0.074321854153379	1.46013586346578	"DIS3L2"	"chr5"	176100869.285714	5
"MTG2"	-0.0743089523874086	1.4597409787278	"DIS3L2"	"chr20"	62195759.5	20
"OR6Y1"	0.0742943237526487	1.4592933037238	"DIS3L2"	"chr1"	158547859	1
"ZBTB17"	-0.074275902476127	1.45872966066386	"DIS3L2"	"chr1"	15945403.75	1
"C17orf97"	-0.074274066509919	1.45867349079736	"DIS3L2"	"chr17"	411140.75	17
"SELP"	-0.0742652253203957	1.4584030169357	"DIS3L2"	"chr1"	169612043.5	1
"DUSP6"	0.0742605131052306	1.45825886877293	"DIS3L2"	"chr12"	89351845.5	12
"IFIT1"	-0.0742546412354724	1.4580792562911	"DIS3L2"	"chr10"	89402649.5	10
"ARHGAP11A"	0.0742469177148313	1.45784302103596	"DIS3L2"	"chr15"	32622542.8	15
"PDE11A"	0.0742440201684259	1.45775440020567	"DIS3L2"	"chr2"	177815300	2
"TRPC7"	-0.0742409858716378	1.457661599757	"DIS3L2"	"chr5"	136356851.25	5
"KLHL6"	0.0742292360062821	1.45730227137674	"DIS3L2"	"chr3"	183536794.75	3
"HTR5A"	-0.0742209552462785	1.45704905978289	"DIS3L2"	"chr7"	155071182.5	7
"CRYGD"	0.0742208421490593	1.45704560161275	"DIS3L2"	"chr2"	208124314.25	2
"DEPTOR"	0.0742153733168472	1.45687838615561	"DIS3L2"	"chr8"	119960641.5	8
"ZNF471"	-0.0741902371622825	1.45610994339243	"DIS3L2"	"chr19"	56522582.25	19
"POU3F3"	0.0741880965037289	1.45604451014676	"DIS3L2"	"chr2"	104855890.25	2
"KRT1"	0.0741761119432695	1.45567820648622	"DIS3L2"	"chr12"	52679973	12
"RPS27L"	0.0741606813253804	1.45520664262205	"DIS3L2"	"chr15"	63156469.75	15
"MRFAP1"	0.0741606209305723	1.45520479708912	"DIS3L2"	"chr4"	6640921.25	4
"HECTD3"	-0.0741586548982065	1.45514472008353	"DIS3L2"	"chr1"	45010686.75	1
"FAM83B"	0.0741390351601647	1.45454525756199	"DIS3L2"	"chr6"	54919556.25	6
"ADGRB2"	0.074136782715549	1.45447644408259	"DIS3L2"	"chr1"	31756502.5	1
"MAP7D3"	0.0750232596987484	1.45444115317048	"DIS3L2"	"chrX"	136235154.75	24
"TIGD1"	0.0741274309876869	1.45419076066847	"DIS3L2"	"chr2"	232549153.666667	2
"PAX9"	0.0741238492790244	1.45408135138118	"DIS3L2"	"chr14"	36663205	14
"CPLX1"	0.0741143048213845	1.45378981986323	"DIS3L2"	"chr4"	800521.75	4
"HIST3H2BB"	0.0741063413615929	1.45354660143904	"DIS3L2"	"chr1"	228458175	1
"ARHGEF16"	0.0741009933687353	1.45338327541042	"DIS3L2"	"chr1"	3468900	1
"DUSP8"	-0.0740908142609859	1.45307243377268	"DIS3L2"	"chr11"	1563572.25	11
"ABTB1"	-0.0740863562005692	1.45293630738179	"DIS3L2"	"chr3"	127676612.5	3
"KRTAP10-5"	-0.0740698257582975	1.45243160727964	"DIS3L2"	"chr21"	44580445	21
"NSRP1"	-0.074059807194676	1.45212576724172	"DIS3L2"	"chr17"	30180035	17
"PPDPF"	0.0740596803068536	1.45212189389944	"DIS3L2"	"chr20"	63521527.5	20
"PPA1"	0.0740591657857363	1.45210618782375	"DIS3L2"	"chr10"	70224740	10
"NLRP8"	-0.074053692957899	1.45193913157451	"DIS3L2"	"chr19"	55954952.75	19
"CDON"	-0.0740350006336848	1.45136862640239	"DIS3L2"	"chr11"	126011637.5	11
"ADM"	-0.0740282246306085	1.4511618446257	"DIS3L2"	"chr11"	10305866	11
"MAGEA1"	0.0749068280820422	1.45092813988114	"DIS3L2"	"chrX"	153182577.6	24
"EIF4E2"	0.0740183633341851	1.45086093571909	"DIS3L2"	"chr2"	232559162.75	2
"NUDT2"	-0.0740035932731197	1.45041029794705	"DIS3L2"	"chr9"	34342138	9
"RAC1"	0.0739884790329539	1.44994923099135	"DIS3L2"	"chr7"	6394907.5	7
"CR1"	0.0739870336713353	1.44990514336446	"DIS3L2"	"chr1"	207544383.666667	1
"TARBP2"	0.0739796841171767	1.44968097140113	"DIS3L2"	"chr12"	53503684	12
"MZT2B"	0.0739698540230827	1.44938116624722	"DIS3L2"	"chr2"	130182446	2
"ADNP"	0.0739647320890268	1.44922496605636	"DIS3L2"	"chr20"	50893437.3333333	20
"CAPS"	0.0739629691203394	1.44917120391079	"DIS3L2"	"chr19"	5914588	19
"TUBB4A"	0.0739499328133348	1.44877368932003	"DIS3L2"	"chr19"	6498678.5	19
"PLEKHA8"	0.0739297703763556	1.44815898486257	"DIS3L2"	"chr7"	30042655	7
"GNA11"	0.0739161845793322	1.44774485928793	"DIS3L2"	"chr19"	3102506	19
"SEC24C"	-0.0738837041916028	1.44675502197899	"DIS3L2"	"chr10"	73763003.5	10
"PPM1D"	0.0738595039659599	1.44601773994619	"DIS3L2"	"chr17"	60608984.5	17
"UBE2C"	0.0738480414932642	1.44566859017685	"DIS3L2"	"chr20"	45815306.5	20
"PLD4"	-0.0738262987736112	1.44500641624668	"DIS3L2"	"chr14"	104928702.75	14
"UBL3"	0.0738217645940926	1.44486834686493	"DIS3L2"	"chr13"	29813338.5	13
"POU2AF1"	-0.0738015364248349	1.44425246256736	"DIS3L2"	"chr11"	111358257.5	11
"DNAH12"	0.0737880244065366	1.44384113643159	"DIS3L2"	"chr3"	57538035.5	3
"UBR5"	0.0743229110464533	1.44325415777149	"DIS3L2"	"chr8"	102370255.75	8
"SELENOH"	0.0737454991331007	1.44254698181716	"DIS3L2"	"chr11"	57741647	11
"MCIDAS"	0.0737438952461735	1.44249818261292	"DIS3L2"	"chr5"	55224728.25	5
"SHISA9"	-0.0737355339523296	1.44224379856046	"DIS3L2"	"chr16"	12902192.25	16
"ADAM21"	0.0737167633005831	1.44167280104567	"DIS3L2"	"chr14"	70457710.75	14
"KL"	-0.0737147709260896	1.44161220019117	"DIS3L2"	"chr13"	33045272	13
"DDX27"	0.0737087850224171	1.44143013815208	"DIS3L2"	"chr20"	49221797.25	20
"ZSWIM2"	0.0736988287234257	1.44112734123582	"DIS3L2"	"chr2"	186842912.75	2
"ZADH2"	0.0736958051583704	1.44103539300199	"DIS3L2"	"chr18"	75205533.5	18
"RHCE"	0.0736808968698413	1.44058206642133	"DIS3L2"	"chr1"	25414748.25	1
"SCN11A"	-0.073676472463728	1.44044754404872	"DIS3L2"	"chr3"	38916392	3
"SLBP"	0.0742262098974421	1.44033451609848	"DIS3L2"	"chr4"	1708987	4
"KCNQ2"	-0.0736720662167895	1.44031357997919	"DIS3L2"	"chr20"	63465960.75	20
"KIF20A"	0.0736705774780846	1.44026831893139	"DIS3L2"	"chr5"	138181888	5
"INTS14"	0.0736689848420358	1.44021989994715	"DIS3L2"	"chr15"	65599621.75	15
"IL18R1"	0.0736529285448878	1.4397318048072	"DIS3L2"	"chr2"	102367299.5	2
"TSPAN4"	0.0736435857605161	1.43944783133278	"DIS3L2"	"chr11"	864307	11
"ZNF547"	-0.0736354636515701	1.43920098275786	"DIS3L2"	"chr19"	57375120.25	19
"FOXD4L1"	0.0736307543037368	1.43905786502094	"DIS3L2"	"chr2"	113499575.75	2
"CHPF"	0.0736170588140192	1.43864169721234	"DIS3L2"	"chr2"	219541332.75	2
"LRRC4"	-0.0735952822907995	1.43798009196783	"DIS3L2"	"chr7"	128030393.5	7
"ZBTB26"	0.073592637359736	1.43789974503358	"DIS3L2"	"chr9"	122919514.75	9
"TMEM184B"	-0.0735905364864581	1.43783592690932	"DIS3L2"	"chr22"	38233051.5	22
"GLRA4"	0.0744701794128466	1.43779092324602	"DIS3L2"	"chrX"	103724029.25	24
"HNRNPH3"	0.0735843141243435	1.43764691874589	"DIS3L2"	"chr10"	68337927.5	10
"CAPRIN2"	0.0735814788018435	1.4375607981197	"DIS3L2"	"chr12"	30740835	12
